Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km_x,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,Anomaly_Score,Deviation_km_y
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0291120944884597,33939.09950966029,107247.55445052651,EY3422,2026-09-06 17:00:00,True,,False,84.618485124026,196523.83,545.72,0.5380269003848668,97.98967139907202,Distance_km,0.9612,53.48,0,2098.979671951457,53.48,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0082456010675882,84.618485124026
FACT,OMDB,B77W,GE90-115B,7643.572180626361,118808.08900051234,375433.561241619,0.0309611467707454,122486.52368160896,387057.4148338844,EY3270,2026-04-30 11:00:00,True,,False,210.30850111343167,687921.5,562.65,0.5309981841067218,97.81111983892372,Distance_km,0.9725,132.91,0,7433.263679512929,132.91,PASS,368,294.40000000000003,2812834.562470501,2250267.649976401,270032.1179971681,0.1199999999999999,0.0192949632216439,210.30850111343167
LFPG,OMDB,B77W,GE90-115B,5238.6214414794895,79119.20778486718,250016.6966001803,0.0387322806227092,82183.6751434371,259700.4134532612,EY7745,2025-11-20 14:00:00,False,,False,0.0,471475.93,550.82,0.5244654013481459,95.66250336939753,Distance_km,1.0,0.0,0,5238.6214414794895,0.0,PASS,368,294.40000000000003,1927812.690464452,1542250.152371562,185070.01828458745,0.12,0.0087786572667475,0.0
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,41892.25472058189,132379.5249170388,0.0345688858181697,43340.42329068336,136955.73759855944,EY1046,2026-12-15 00:00:00,False,,False,0.0,242564.15,564.62,0.5021796760761772,92.14577409324676,Distance_km,1.0,0.0,0,2695.157168672011,0.0,PASS,368,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,0.0250406182953193,0.0
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.0363666773340301,41026.00738289397,129642.18332994496,EY8785,2026-07-11 21:00:00,False,,False,0.0,229212.7,565.6,0.5464666670885491,97.2609780268194,Distance_km,1.0,0.0,0,2546.807816044138,0.0,PASS,368,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,0.0258030805947734,0.0
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29939.36140635439,94608.38204407987,0.0287198928686781,30799.21665850153,97325.52464086484,EY8802,2026-08-21 10:00:00,False,,False,0.0,173354.61,561.42,0.5375988020389373,96.32326669874004,Distance_km,1.0,0.0,0,1926.162367196581,0.0,PASS,368,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,0.0347853373085578,0.0
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,107344.20032424276,339207.6730246072,0.0200640753714477,109497.96245023615,346013.56134274625,EY8116,2026-10-05 19:00:00,False,,False,0.0,621543.39,556.7,0.5184295807639232,94.18083600391216,Distance_km,1.0,0.0,0,6906.037713866663,0.0,PASS,368,294.40000000000003,2541421.878702932,2033137.5029623455,243976.5003554815,0.12,0.0189027059152384,0.0
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,18469.98412596258,58365.14983804176,0.0379951021332525,19171.75305922808,60582.73966716074,EY7468,2025-07-19 04:00:00,False,,False,0.0,106944.73,566.49,0.5098251580794296,92.54137499911704,Distance_km,1.0,0.0,0,1188.274788606433,0.0,PASS,368,294.40000000000003,437285.1222071674,349828.09776573395,41979.37173188807,0.12,0.1129775527611347,0.0
VTSP,OMDB,B77W,GE90-115B,4927.195819651711,74415.728299248,235153.7014256237,0.0393207935697678,77341.81379004667,244400.1315765475,EY1291,2025-08-07 10:00:00,False,,False,0.0,443447.62,551.14,0.5252103440838001,95.50375581526184,Distance_km,1.0,0.0,0,4927.195819651711,0.0,PASS,368,294.40000000000003,1813208.0616318292,1450566.4493054638,174067.97391665564,0.1199999999999999,0.0084598447640562,0.0
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0274878987758421,13252.194862244953,41876.935764694055,EY5193,2025-05-02 22:00:00,False,,False,0.0,76857.93,544.86,0.5270094987963555,97.18675752643756,Distance_km,1.0,0.0,0,853.9770187554841,0.0,PASS,368,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,0.1051969612687882,0.0
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,17946.58403083993,56711.20553745418,0.0222267021633287,18345.47740894256,57971.70861225849,EY3815,2026-11-09 04:00:00,False,,False,0.0,106944.73,542.07,0.5332999997914148,94.62391199893412,Distance_km,1.0,0.0,0,1188.274788606433,0.0,PASS,368,294.40000000000003,437285.1222071674,349828.09776573395,41979.37173188807,0.12,0.0482338862644323,0.0
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7570.593732506722,23923.076194721245,0.0337597543071907,7826.175116875707,24730.71336932724,EY6623,2026-03-05 06:00:00,False,,False,0.0,43835.18,564.17,0.5337056744231832,94.4294980921142,Distance_km,1.0,0.0,0,487.057574374108,0.0,PASS,368,294.40000000000003,179237.18736967174,143389.74989573742,17206.76998748849,0.12,0.1613523958694763,0.0
WMKK,OMDB,B77W,GE90-115B,5549.191601611598,83809.76718217536,264838.86429567414,0.0352719529704915,86765.9013486929,274180.2482618696,EY7834,2026-01-04 00:00:00,False,,False,0.0,499427.24,548.99,0.5252697423200019,96.9250237710384,Distance_km,1.0,0.0,0,5549.191601611598,0.0,PASS,368,294.40000000000003,2042102.5093930685,1633682.007514455,196041.8409017345,0.1199999999999999,0.0094586563203249,0.0
LSZH,OMDB,B77W,GE90-115B,4767.911328678359,74110.1699699982,234188.1371051944,0.0375009325916908,76889.37045840186,242970.41064854988,EY9086,2026-05-31 06:00:00,False,,False,0.0,429112.02,566.22,0.5113481233552257,94.35499792666836,Distance_km,1.0,0.0,0,4767.911328678359,0.0,PASS,368,294.40000000000003,1754591.368953636,1403673.095162909,168440.77141954907,0.12,0.0190655469576929,0.0
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0390330659751955,7643.188740141113,24152.47641884592,EY7406,2026-08-27 18:00:00,False,,False,0.0,43835.18,550.98,0.5088614478055048,94.03119788177902,Distance_km,1.0,0.0,0,487.057574374108,0.0,PASS,368,294.40000000000003,179237.18736967174,143389.74989573742,17206.76998748849,0.12,0.1569849800272403,0.0
WIII,OMDB,B77W,GE90-115B,6547.085129081878,101764.8102652115,321576.80043806834,0.0299940659116905,104817.15069179695,331222.1961860784,EY3430,2025-07-06 20:00:00,False,,False,0.0,589237.66,562.12,0.5296778909823071,93.57185237708508,Distance_km,1.0,0.0,0,6547.085129081878,0.0,PASS,368,294.40000000000003,2409327.327502131,1927461.8620017048,231295.4234402046,0.12,0.0205134461528094,0.0
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8908.896599329497,28152.113253881213,0.0333707464704112,9206.193129076832,29091.57028788279,EY9340,2027-01-11 14:00:00,False,High,False,0.0,51584.21,563.96,0.5406202879839689,96.88962658357671,Distance_km,1.0,0.0,0,573.1578950522307,0.0,PASS,368,294.40000000000003,210922.1053792209,168737.68430337674,20248.52211640521,0.12,0.0363121315918719,0.0
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.020342309313226,29682.720507050108,93797.39680227834,EY7724,2027-03-16 10:00:00,False,,False,0.0,173354.61,541.07,0.5054991054383736,93.0844211267591,Distance_km,1.0,0.0,0,1926.162367196581,0.0,PASS,368,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,0.0032016487979373,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0291530450234054,33940.45001781965,107251.82205631008,EY1183,2026-10-31 22:00:00,False,,False,0.0,196523.83,545.74,0.5159857220441669,94.27991562947128,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0031063557923986,0.0
EGCC,OMDB,B77W,GE90-115B,5655.270390367919,85411.88136869081,269901.545125063,0.034669499103282,88373.06851321227,279258.8965017508,EY5752,2026-03-20 11:00:00,False,,False,0.0,508974.34,548.67,0.5059089429381068,92.56279441070429,Distance_km,1.0,0.0,0,5655.270390367919,0.0,PASS,368,294.40000000000003,2081139.5036553943,1664911.6029243155,199789.3923509179,0.12,0.0095875763737124,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0394571841897832,46047.8247459757,145511.1261972832,EY8231,2027-01-28 15:00:00,False,,False,0.0,263985.52,551.21,0.509088886123156,93.83015632546348,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0040837645425898,0.0
EHAM,OMDB,B77W,GE90-115B,5168.63641597926,80338.85215049174,253870.772795554,0.0247749412558919,82329.24249308597,260160.40627815167,EY6167,2025-09-05 19:00:00,False,,False,0.0,465177.28,559.27,0.5348315697014332,97.12195263938008,Distance_km,1.0,0.0,0,5168.63641597926,0.0,PASS,368,294.40000000000003,1902058.201080368,1521646.5608642944,182597.5873037153,0.12,0.0170648926432142,0.0
RJAA,OMDB,B77W,GE90-115B,7979.177167162797,124024.5749794763,391917.6569351451,0.0314821899506518,127929.14020752904,404256.0830557918,EY6165,2027-05-15 12:00:00,False,,False,0.0,718125.95,562.93,0.5249952081545486,96.40947154907715,Distance_km,1.0,0.0,0,7979.177167162797,0.0,PASS,368,294.40000000000003,2936337.197515909,2349069.758012728,281888.37096152734,0.12,0.0184909599857775,0.0
OEJN,OMDB,A320,V2527-A5,1698.993736582153,6332.249597049718,20009.90872667711,0.0358372358191362,6559.17991912482,20727.00854443444,EY9153,2025-04-09 20:00:00,False,,False,0.0,152909.44,135.55,0.12754186093117,94.36444683479812,Distance_km,1.0,0.0,0,1698.993736582153,0.0,PASS,150,120.0,254849.06048732292,203879.24838985837,24465.509806783,0.12,1.2969871302428744,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0257845967106756,45442.13081106608,143597.13336296883,EY3880,2025-05-22 20:00:00,False,,False,0.0,263985.52,543.96,0.5130639928048594,93.7288185801354,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0023644203753749,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0253485446362716,33814.9813561306,106855.3410853727,EY3136,2025-09-28 18:00:00,False,,False,0.0,196523.83,543.73,0.5314559803122859,94.25162071129294,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.002958390745061,0.0
EHAM,OMDB,B77W,GE90-115B,5168.63641597926,78062.219827971,246676.6146563884,0.0362336840100765,80890.70163434283,255614.6171645233,EY7813,2025-05-25 22:00:00,False,,False,0.0,465177.28,549.5,0.523869049007899,95.90219814453393,Distance_km,1.0,0.0,0,5168.63641597926,0.0,PASS,368,294.40000000000003,1902058.201080368,1521646.5608642944,182597.5873037153,0.12,0.0103506344426843,0.0
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0211229858827816,50710.19377371259,160244.2123249318,EY2489,2025-08-07 17:00:00,False,,False,0.0,295933.97,541.49,0.5149216268961587,93.76132070273472,Distance_km,1.0,0.0,0,3288.155168291381,0.0,PASS,368,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,0.0071021881761349,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0399570656437661,46069.96943258413,145581.10340696585,EY6641,2025-07-30 07:00:00,False,,False,0.0,263985.52,551.47,0.5440112637031903,96.54432896504125,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.004581679575333,0.0
FSIA,OMDB,B77W,GE90-115B,3327.785125963358,50259.73450949082,158820.761049991,0.0253527727861496,51533.95813880215,162847.3077186148,EY8165,2025-12-30 00:00:00,False,,False,0.0,299500.66,543.73,0.507706003896943,93.53245108715144,Distance_km,1.0,0.0,0,3327.785125963358,0.0,PASS,368,294.40000000000003,1224624.9263545158,979699.9410836129,117563.99293003352,0.12,0.0112592345373826,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.027028580986567,33870.38729410169,107030.42384936134,EY3281,2026-04-04 06:00:00,False,,False,0.0,196523.83,544.62,0.5482824854224925,97.98725295536208,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0050075384536736,0.0
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.030169785927661,40780.69487126181,128866.99579318732,EY6803,2027-05-13 03:00:00,False,,False,0.0,229212.7,562.22,0.5294799967553371,97.64833771501996,Distance_km,1.0,0.0,0,2546.807816044138,0.0,PASS,368,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,0.0207995739265074,0.0
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0218734343149222,13473.498242694646,42576.25444691508,EY4719,2027-04-08 19:00:00,False,,False,0.0,78570.74,541.88,0.5220003619346478,93.1408481173423,Distance_km,1.0,0.0,0,873.0082487769301,0.0,PASS,368,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,0.1659077601159651,0.0
GMMN,OMDB,B77W,GE90-115B,6080.500028298156,94512.43102808853,298659.2820487597,0.022189743426038,96609.63762317294,305286.4548892265,EY8729,2025-07-02 01:00:00,False,High,False,0.0,547245.0,557.86,0.5346129922347328,94.31204010480204,Distance_km,1.0,0.0,0,6080.500028298156,0.0,PASS,368,294.40000000000003,2237624.0104137217,1790099.2083309777,214811.90499971728,0.12,0.0215034266476332,0.0
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0333931601966519,47458.61110675248,149969.21109733786,EY3867,2025-09-02 22:00:00,False,,False,0.0,273669.9,547.99,0.5292013236849691,97.67403831452889,Distance_km,1.0,0.0,0,3040.7766919697865,0.0,PASS,368,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,0.007706320312054,0.0
EHAM,OMDB,B77W,GE90-115B,5168.63641597926,78062.219827971,246676.6146563884,0.0243432167623839,79962.50536619617,252681.5169571799,EY6830,2027-06-26 05:00:00,False,,False,0.0,465177.28,543.19,0.5353439458275726,95.70382604034248,Distance_km,1.0,0.0,0,5168.63641597926,0.0,PASS,368,294.40000000000003,1902058.201080368,1521646.5608642944,182597.5873037153,0.12,0.0113163645772502,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0288262303167217,33929.6719918779,107217.76349433415,EY5102,2026-11-13 15:00:00,False,,False,0.0,196523.83,545.57,0.5258717875736443,96.06665692032404,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0034250003795803,0.0
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0267611008327085,47154.033586488666,149006.7461333042,EY2082,2026-11-30 05:00:00,False,,False,0.0,273669.9,544.48,0.5166605419891981,93.9274954363068,Distance_km,1.0,0.0,0,3040.7766919697865,0.0,PASS,368,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,0.0123527594519051,0.0
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.029464864718568,13573.591973256916,42892.550635491854,EY9481,2026-01-30 15:00:00,False,High,False,0.0,78570.74,545.91,0.5156344482622829,93.60638990869585,Distance_km,1.0,0.0,0,873.0082487769301,0.0,PASS,368,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,0.161832530536156,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0345365405976359,45829.84084320896,144822.2970645403,EY1835,2026-11-07 09:00:00,False,,False,0.0,263985.52,548.6,0.5171835958913917,94.38457791478476,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0035903902299518,0.0
EGBB,OMDB,B77W,GE90-115B,5603.408765882395,84628.61220340214,267426.4145627508,0.0354332454027318,87627.2785876979,276902.2003371254,EY9331,2025-04-28 21:00:00,False,,False,0.0,504306.79,549.07,0.5287921792860322,96.3949619573547,Distance_km,1.0,0.0,0,5603.408765882395,0.0,PASS,368,294.40000000000003,2062054.4258447213,1649643.5406757772,197957.22488109325,0.12,0.008272391516159,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0367873072945281,34192.22044039083,108047.41659163505,EY7403,2026-11-27 12:00:00,False,,False,0.0,196523.83,549.79,0.5284605390870337,93.26734789480976,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0099624463554122,0.0
OOMS,OMDB,B77W,GE90-115B,348.47897119768874,5263.098400761704,16631.390946406987,0.0201641417830472,5369.224263132794,16966.748671499627,EY5843,2027-06-27 14:00:00,False,,False,0.0,31363.11,540.98,0.5188174995069251,92.91295098460049,Distance_km,1.0,0.0,0,348.47897119768874,0.0,PASS,368,294.40000000000003,128240.26140074946,102592.20912059958,12311.06509447195,0.12,0.0492744211228703,0.0
DAAG,OMDB,B77W,GE90-115B,5068.249049237817,76546.06352293576,241885.560732477,0.0335868503307264,79117.00470188688,250009.73485796247,EY8752,2025-10-29 00:00:00,False,,False,0.0,456142.41,548.1,0.5388309686761735,96.62819309617107,Distance_km,1.0,0.0,0,5068.249049237817,0.0,PASS,368,294.40000000000003,1865115.6501195168,1492092.5200956136,179051.1024114736,0.1199999999999999,0.0071819684063808,0.0
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0286997951742875,51086.46722232815,161433.23642255695,EY2714,2027-03-26 15:00:00,False,,False,0.0,295933.97,545.5,0.5395660655022746,95.9403364668228,Distance_km,1.0,0.0,0,3288.155168291381,0.0,PASS,368,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,0.0065433269867558,0.0
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.038693406416627,41118.1141696214,129933.2407760036,EY3953,2025-04-29 02:00:00,False,,False,0.0,229212.7,566.87,0.5094317972098722,93.42989717492456,Distance_km,1.0,0.0,0,2546.807816044138,0.0,PASS,368,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,0.0217537685824089,0.0
VVNB,OMDB,B77W,GE90-115B,5144.178669435487,77692.83304322942,245509.35241660496,0.0323023195282778,80202.49176124897,253439.87396554675,EY5422,2025-09-08 02:00:00,False,,True,334.90709727703285,462976.08,547.41,0.5359184170652059,97.87530101193546,Distance_km,0.9349,211.66,0,4809.271572158454,211.66,PASS,368,294.40000000000003,1893057.7503522595,1514446.2002818077,181733.5440338169,0.12,0.0091699551774918,334.90709727703285
DIAP,OMDB,B77W,GE90-115B,6678.659980829696,100868.19455282272,318743.4947869198,0.0214030900288048,103027.0856018798,325565.59050194017,EY7251,2025-10-25 13:00:00,False,,False,0.0,601079.4,541.63,0.5128810924817436,94.54297469241232,Distance_km,1.0,0.0,0,6678.659980829696,0.0,PASS,368,294.40000000000003,2457746.872945328,1966197.4983562627,235943.6998027515,0.12,0.0087691722692752,0.0
ORBI,OMDB,B77W,GE90-115B,1398.005544355523,21729.9402965002,68666.61133694064,0.0301756678464262,22385.655757210065,70738.67219278381,EY1231,2025-03-29 23:00:00,False,,False,0.0,125820.5,562.22,0.5305102151164428,93.89386798866448,Distance_km,1.0,0.0,0,1398.005544355523,0.0,PASS,368,294.40000000000003,514466.0403228324,411572.832258266,49388.73987099192,0.12,0.0564430080324735,0.0
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,13273.816907997005,41945.26142927054,0.0389195801338745,13790.428288830177,43577.75339270336,EY6789,2026-06-09 10:00:00,False,,False,0.0,76857.93,566.99,0.5198787787109526,93.29126595104904,Distance_km,1.0,0.0,0,853.9770187554841,0.0,PASS,368,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,0.1200900226669237,0.0
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,47071.099325832765,148744.67386963154,0.0206021000638144,48040.86282425732,151809.12652465314,EY4575,2026-10-03 07:00:00,False,,False,0.0,272550.64,556.99,0.5164115543103113,94.3781495331548,Distance_km,1.0,0.0,0,3028.340480393419,0.0,PASS,368,294.40000000000003,1114429.296784778,891543.4374278226,106985.21249133872,0.12,0.0179936169661679,0.0
